"ID","x1","x2"
1,-1.37241170042467,0.641527491796816
2,-1.26403637804291,1.58153530819729
3,-0.662298651893102,0.302179607939211
4,-0.344314738495671,2.48136551034019
5,0.463254260580582,1.9239732594795
6,-0.581260765614465,2.34887351987045
7,-0.798126094797973,0.727170101124956
8,-3.82915769102188,0.41703983064481
9,-0.888441337144372,0.393579241224311
10,0.856076106626945,1.38285404342223
11,0.138998972991825,0.773472250396106
12,-1.68279354296183,3.05946185378549
13,-0.928277017192234,5.64083646433527
14,0.326943268210202,4.0031612349681
15,-0.445525426570275,0.966283291458212
16,-1.1802904342181,0.984694718993915
17,-0.265994592001013,1.53803354919486
18,-0.419384282619642,0.745610053842733
19,-1.46260154322887,1.36960467522638
20,-0.37964750101273,1.71899595870299
21,-0.634524437229412,1.29649466109686
22,0.350436447386379,2.30018291674124
23,-0.83509299062477,0.998316971059666
24,-0.745348222007017,0.662230507332953
25,-2.07380682873814,2.60307058087994
26,-0.611584351003064,1.16768869931204
27,-2.22952955638834,1.94595521904373
28,1.3556178262629,1.81632364414324
29,0.427686980195328,0.193377642398975
30,0.592917948526313,0.358347738332009
31,-0.531949643993227,2.48021276934095
32,-1.79282720870278,3.86878679442454
33,0.613008788778102,0.71547947567927
34,-0.373634720368669,1.0120965732644
35,-0.783841880325177,1.57293713054242
36,-0.789036314889831,0.772239069021
37,-1.37901499202191,0.947883818604496
38,0.238860299460071,1.21277615589926
39,0.0945163773993157,1.39592942678006
40,0.0398092221083604,1.50841879341677
41,0.461789384527651,1.12008021905484
42,2.06450889686821,0.570051887701786
43,0.695379918018827,1.00546650015204
44,-0.160335712256894,1.04840709177177
45,-1.746363187813,1.20716936472821
46,0.44514856831124,2.84827235892072
47,-1.32731120910821,1.44455510385285
48,-0.75784359825105,2.80931770240287
49,1.37098939823097,1.38751103631363
50,-0.27079534139547,0.786415367126667
51,0.686904889226904,3.43048696201613
52,1.05191982097915,1.14066681451961
53,-0.942898665744027,3.01308330221903
54,0.728431617810345,1.1180121513483
55,-0.399637450294332,3.2927310101096
56,-1.47954642848619,2.40121804794005
57,0.544962755087841,0.819119199684701
58,0.077643440709503,3.1307188562057
59,0.708407490654267,1.120874882732
60,-0.2706090254689,3.37745909551773
61,-1.05137593105409,0.73329864629877
62,-1.76526820739343,1.89267253840364
63,-0.36748275117224,2.5811977315053
64,-1.11817011515449,0.451742982252444
65,-0.0937819025317853,0.653251935697097
66,0.0816133384121011,1.71300061333759
67,-0.119435719140812,2.24775191139291
68,1.04632975898466,0.541494047488738
69,0.739112216487593,0.273525703212324
70,-0.324617929701439,1.63919989169843
71,0.456615073473451,2.04742652691455
72,-0.20222135815301,0.194628029203946
73,0.684616033086831,1.31938606512857
74,0.0869884687156875,2.27758698786037
75,0.0717756332369081,2.35196389073259
76,0.851912792860113,0.622769198388537
77,-0.0381269105082624,0.469205960124915
78,0.20415904158963,1.84055487752783
79,1.02280354170685,0.400790995677694
80,0.82048851931649,1.05074458650554
81,0.777702299247062,2.00491246515239
82,-0.759699962115476,1.37301782709774
83,0.766334136318642,0.527648507449618
